Titel Geschäft;Link Dokument
Interpellation Nr. 74 Eric Weber betreffend Flughafen-Bus in Basel - warum ist dieser kostenfrei für Reisende, die in Deutschland buchen? Wer bezahlt das?;https://grosserrat.bs.ch/?dnr=23.5303.01
Schriftliche Anfrage Eric Weber betreffend abmontierte Mistkübel - wohin gingen diese?;https://grosserrat.bs.ch/?dnr=23.5290.01
Schriftliche Anfrage Eric Weber betreffend Auseinandersetzungen mit FC Basel-Fans;https://grosserrat.bs.ch/?dnr=23.5282.01
Anzug Franz-Xaver Leonhardt und Raffaela Hanauer betreffend CO2-Abscheidung bei der Kehrichtverwertungsanlage der IWB in Basel;https://grosserrat.bs.ch/?dnr=23.5299.01
Motion Stefan Wittlin und Konsorten betreffend Bewilligung von Grossinvestitionen der öffentlichen Spitäler durch den Grossen Rat;https://grosserrat.bs.ch/?dnr=23.5297.01
Interpellation Nr. 72 Felix Wehrli betreffend Anpassungen des Polizeigesetzes (PolG) zum Schutz von Kinder, Jugendlichen und Erwachsenen vor einer offenen Drogenszene an div. Orten im Kleinbasel;https://grosserrat.bs.ch/?dnr=23.5296.01
Interpellation Nr. 73 André Auderset betreffend staatlich unterstützte Abzockerei auf dem Basler Markt?;https://grosserrat.bs.ch/dokumente/100404/000000404761.pdf
Anzug Amina Trevisan und Konsorten betreffend mehr Chancengerechtigkeit durch höhere Stipendien für Lernende und Studierende;https://grosserrat.bs.ch/?dnr=23.5298.01
Anzug Eric Weber betreffend Besucher-Badge für Grossrats-Besucher;https://grosserrat.bs.ch/?dnr=23.5275.01
Anzug Eric Weber betreffend Nachtsitzungen gehören abgeschafft;https://grosserrat.bs.ch/?dnr=23.5274.01
Anzug Eric Weber betreffend Claramatte in einen Riebliacker umformen;https://grosserrat.bs.ch/?dnr=23.5277.01
Anzug Eric Weber betreffend feste Sprechzeiten für den Parlamentsdienst;https://grosserrat.bs.ch/?dnr=23.5276.01
Anzug Eric Weber betreffend Straftaten verhindern;https://grosserrat.bs.ch/?dnr=23.5273.01
IWB Industrielle Werke Basel: Genehmigung der Jahresrechnung 2022;https://grosserrat.bs.ch/?dnr=23.0549.01
Rücktritt von Jeremy Stephenson als Mitglied des Grossen Rates per 30. Juni 2023 und als Präsident der Bau- und Raumplanungskommission per 27. Juni 2023;https://grosserrat.bs.ch/?dnr=23.5270.01
Motion Christian von Wartburg und Johannes Sieber betreffend Erlass eines Whistleblowing Gesetzes;https://grosserrat.bs.ch/?dnr=23.5271.01
Motion Beat K. Schaller und Konsorten für eine sichere Kreuzung bei der Heiliggeistkirche;https://grosserrat.bs.ch/?dnr=23.5272.01
Anzug Béla Bartha und Konsorten betreffend Beitrag der Kulturbetriebe von Basel-Stadt zur Einhaltung des Pariser Klimaabkommens;https://grosserrat.bs.ch/?dnr=23.5293.01
Schriftliche Anfrage Eric Weber betreffend wieviele Hotels sind durch Flüchtlinge belegt?;https://grosserrat.bs.ch/?dnr=23.5147.02
Schriftliche Anfrage Eric Weber betreffend Grossrats-Wahlen 2024;https://grosserrat.bs.ch/?dnr=23.5070.02
Schriftliche Anfrage Eric Weber betreffend Pop-Konzerten in Basel;https://grosserrat.bs.ch/?dnr=23.5172.02
Ratschlag betreffend «Rahmenausgabenbewilligung für die Kulturpauschale des Kantons Basel-Stadt für die Jahre Juli 2023 bis Dezember 2026/2029»;https://grosserrat.bs.ch/?dnr=23.0296.02
Schriftliche Anfrage René Brigger betreffend der besseren Abstimmung von Lärmschutz und Verdichtung gegen Innen;https://grosserrat.bs.ch/?dnr=23.5092.02
Schriftliche Anfrage Eric Weber betreffend staatliche Behörden-Stelle für verwahrlostes Wohnen beim Sozialdienst, Wohnungswesen bei den Medizinischen Diensten;https://grosserrat.bs.ch/?dnr=23.5083.02
Schriftliche Anfrage Christoph Hochuli betreffend rechtswidrige Reklamereiter als Stolperfallen;https://grosserrat.bs.ch/?dnr=23.5097.02
Schriftliche Anfrage Anouk Feurer betreffend Zentrum für Frühförderung;https://grosserrat.bs.ch/?dnr=23.5085.02
Schriftliche Anfrage Eric Weber betreffend Notruf Basel;https://grosserrat.bs.ch/?dnr=23.5078.02
Schriftliche Anfrage Eric Weber betreffend Schwarzarbeit;https://grosserrat.bs.ch/?dnr=23.5159.02
Anzug Daniel Hettich betreffend Änderung bei der Sanierung der Rauracherstrasse;https://grosserrat.bs.ch/?dnr=23.5268.01
"Universitäre Altersmedizin FELIX PLATTER (UAFP), Felix Platter Spital; Genehmigung der Jahresrechnung 2022";https://grosserrat.bs.ch/?dnr=23.0620.01
Schriftliche Anfrage Eric Weber betreffend verbotene Demos und die Strafen die daraus resultierten;https://grosserrat.bs.ch/?dnr=23.5069.02
Anzug Beatrice Isler und Konsorten betreffend Veloabstellplätze rund um den Bahnhof SBB;https://grosserrat.bs.ch/?dnr=19.5073.03
Universitäre Psychiatrische Kliniken Basel (UPK) - Genehmigung der Jahresrechnung 2022;https://grosserrat.bs.ch/?dnr=23.0594.01
Schriftliche Anfrage Eric Weber betreffend Basel braucht die Babyboomer;https://grosserrat.bs.ch/?dnr=23.5077.02
Anzug Nicole Strahm-Lavanchy und Konsorten betreffend Lade-Strom für Elektroautos aus der Tram-Oberleitung;https://grosserrat.bs.ch/?dnr=21.5300.02
Motion Laurin Hoppler und Konsorten betreffend ein Gesamtkonzept für die Umgestaltung des Kasernenareals;https://grosserrat.bs.ch/?dnr=23.5269.01
Motion Raffaela Hanauer und Konsorten zur Erstellung einer Klimastrategie mit Klimaaktionsplan nach Annahme des Gegenvorschlags zur Klimagerechtigkeitsinitiative;https://grosserrat.bs.ch/?dnr=22.5551.02
Schriftliche Anfrage René Brigger betreffend Altlasten in Freizeitgärten;https://grosserrat.bs.ch/?dnr=23.5093.02
Schriftliche Anfrage Eric Weber betreffend Linien- und Hotelschiffe in Basel;https://grosserrat.bs.ch/?dnr=23.5081.02
Anzug Oliver Bolliger und Konsorten betreffend Verstetigung der angepassten Erhöhung des Freibetrags bei der Sozialhilfe zwecks Armutsprävention;https://grosserrat.bs.ch/?dnr=23.5267.01
Wahl eines Mitglieds der IGPK Hitzkirch (Nachfolge Thomas Gander, FKom);https://grosserrat.bs.ch/?dnr=23.5265.01
Schriftliche Anfrage Johannes Sieber betreffend Wohnraumförderung durch Ausbau der Unterstützung bei Planung und Umsetzung der persönlichen altersgerechten Wohnform;https://grosserrat.bs.ch/?dnr=23.5266.01
Bericht der Interparlamentarischen Geschäftsprüfungskommission (IGPK) der Interkantonalen Polizeischule Hitzkirch (IPH) zum Jahresbericht 2022;https://grosserrat.bs.ch/?dnr=23.5264.01
Anzug Jean-Luc Perret und Konsorten betreffend einer autoverkehrsfreien Kreuzung Bankverein;https://grosserrat.bs.ch/?dnr=21.5222.02
Motion Beda Baumgartner und Konsorten betreffend fairen Wettbewerb beim gewerblichen Personentransport;https://grosserrat.bs.ch/?dnr=23.5263.01
Interpellation Nr. 68 Annina von Falkenstein betreffend Beschäftigungs- und Bildungsprogramme für unbegleitete minderjährige Asylsuchende;https://grosserrat.bs.ch/?dnr=23.5258.01
Interpellation Nr. 64 Adrian Iselin betreffend wertebasierte Versorgung (value-based care) im Gesundheitswesen;https://grosserrat.bs.ch/?dnr=23.5254.01
Interpellation Nr. 67 Ivo Balmer betreffend zusätzlichen Schutz der älteren Bevölkerung im Kanton Basel-Stadt;https://grosserrat.bs.ch/?dnr=23.5257.01
Interpellation Nr. 71 Luca Urgese betreffend Initiativprojekt des Jungen Rates;https://grosserrat.bs.ch/?dnr=23.5262.01
Interpellation Nr. 65 Toya Krummenacher betreffend Folgen des Polizeieinsatzes am 1. Mai 2023;https://grosserrat.bs.ch/?dnr=23.5255.01
Interpellation Nr. 66 Oliver Bolliger betreffend ist die Machtdemonstration der Polizei an der diesjährigen 1. Mai-Kundgebung der neue Massstab?;https://grosserrat.bs.ch/?dnr=23.5256.01
Schriftliche Anfrage Raphael Fuhrer betreffend Entwicklungsareale am Chemiestandort Basel: Schwammstadt versus mit Gift belastete Böden - bevor entsiegelt und begrünt werden kann, müssen die Böden richtig saniert sein;https://grosserrat.bs.ch/?dnr=23.5259.01
Interpellation Nr. 70 Tonja Zürcher betreffend Desinformation durch Regierungsrätin Stephanie Eymann und Polizeisprecher im Zusammenhang mit dem 1. Mai 2023;https://grosserrat.bs.ch/?dnr=23.5261.01
Interpellation Nr. 69 Fleur Weibel betreffend Aufarbeitung des Polizeieinsatzes während der bewilligten 1. Mai Kundgebung;https://grosserrat.bs.ch/?dnr=23.5260.01
Interpellation Nr. 63 Thomas Widmer-Huber zur Verbesserung der polizeilichen Kommunikation bei Demonstrationen;https://grosserrat.bs.ch/?dnr=23.5252.01
Anzug Joël Thüring und Konsorten betreffend Massnahmen gegen den illegalen Drogenhandel rund um die Kaserne, den Erasmusplatz und den Claraplatz;https://grosserrat.bs.ch/?dnr=23.5253.01
Interpellation Nr. 62 Eric Weber betreffend wie ist die Organ-Spende in Basel konkret geregelt;https://grosserrat.bs.ch/?dnr=23.5251.01
Interpellation Nr. 61 Claudia Baumgartner betreffend Prozess Stellenneubesetzung Leitung Aussenbeziehungen und Standortmarketing Basel-Stadt;https://grosserrat.bs.ch/?dnr=23.5250.01
Interpellation Nr. 60 Joël Thüring betreffend verursachte Kosten für die Aufrechterhaltung von Recht und Ordnung an der 1. Mai-Demo;https://grosserrat.bs.ch/?dnr=23.5249.01
Interpellation Nr. 59 Daniela Stumpf betreffend Liste der Lehrpersonen ohne Unterrichtsberechtigung - wo ist Basel-Stadt?;https://grosserrat.bs.ch/?dnr=23.5248.01
Schriftliche Anfrage Eric Weber betreffend arbeitsscheue Jugendliche - das Ende der Leistungsgesellschaft;https://grosserrat.bs.ch/?dnr=23.5146.02
Schriftliche Anfrage Eric Weber betreffend welche Gross-Anlässe sind 2023 bis 2030 in Basel?;https://grosserrat.bs.ch/?dnr=23.5079.02
Interpellation Nr. 46 Lydia Isler-Christ betreffend dringender Revision des Baubewilligungsverfahrens;https://grosserrat.bs.ch/?dnr=23.5193.02
Motion Melanie Eberhard und Konsorten betreffend Anpassung von § 12 des Staatsbeitragsgesetzes;https://grosserrat.bs.ch/?dnr=22.5564.02
Interpellation Nr. 45 Eric Weber betreffend mögliche Bundesrats-Wahl mit Basler Beteiligung im Dezember 2023;https://grosserrat.bs.ch/?dnr=23.5190.02
Schriftliche Anfrage Eric Weber betreffend Müllentsorgung während der Fasnacht;https://grosserrat.bs.ch/?dnr=23.5164.02
"Interpellation Nr. 58 Lorenz Amiet betreffend ""Failed State"" in der Dreirosenanlage?";https://grosserrat.bs.ch/?dnr=23.5207.02
Interpellation Nr. 53 Joël Thüring betreffend verschlechterte Bettel-Situation - wird Basel wieder zum Bettel-Eldorado?;https://grosserrat.bs.ch/?dnr=23.5202.02
Anzug Michael Hug und Tobias Christ betreffend Verbesserung der Arbeitsbedingungen für Kantonsangestellte im Schicht- und Wochenenddienst;https://grosserrat.bs.ch/?dnr=22.5584.02
"Motion Semseddin Yilmaz und Konsorten betreffend Verwirklichung der ""Zollibrücke"" / SNCF Brücke";https://grosserrat.bs.ch/?dnr=19.5284.03
Interpellation Nr. 52 Edibe Gölgeli betreffend Menschenrechtsverletzungen im Untersuchungsgefängnis Waaghof;https://grosserrat.bs.ch/?dnr=23.5201.02
Schriftliche Anfrage Melanie Nussbaumer betreffend Sofortmassnahmen bei hohen Nebenkostenrechnungen von Armutsgefährdeten;https://grosserrat.bs.ch/?dnr=23.5053.02
Interpellation Nr. 42 Gianna Hablützel-Bürki betreffend Versicherung von Asylbewerbern bei den Krankenkassen - Transparenz über Kosten der Kantone;https://grosserrat.bs.ch/?dnr=23.5136.02
"Motion Sandra Bothe und Konsorten betreffend ""Lernbrücken für Lernlücken"" zum Ausgleich der Nachteile aufgrund der Corona-Schuljahre";https://grosserrat.bs.ch/?dnr=22.5035.03
Interpellation Nr. 41 Pascal Messerli betreffend Umsetzung und Kontrolle von Integrationsvereinbarungen gemäss §5 Integrationsgesetz;https://grosserrat.bs.ch/?dnr=23.5135.02
Interpellation Nr. 50 Michela Seggiani betreffend CS und die Auswirkungen auf die BKB;https://grosserrat.bs.ch/?dnr=23.5199.02
Interpellation Nr. 57 Niggi Daniel Rechsteiner betreffend Information und Verkehrssicherheit im Umfeld von Baustellen;https://grosserrat.bs.ch/?dnr=23.5206.02
Universitäres Zentrum für Zahnmedizin (UZB) - Genehmigung der Jahresrechnung 2022;https://grosserrat.bs.ch/?dnr=23.0542.01
Interpellation Nr. 54 Tonja Zürcher betreffend Rosental Mitte: Wer bezahlt die Kosten für die Altlastsanierungen?;https://grosserrat.bs.ch/?dnr=23.5203.02
Ratschlag betreffend Ausgabenbewilligung für die Projektierung und Realisation zur Erweiterung der Beachhalle Im Wasenboden 6, 4056 Basel;https://grosserrat.bs.ch/?dnr=23.0507.01
Interpellation Nr. 55 Harald Friedl betreffend Sanierungsarbeiten im Rosental und Benzidin;https://grosserrat.bs.ch/?dnr=23.5204.02
"Bericht der Interparlamentarischen Geschäftsprüfungskommission für das Universitäts-Kinderspital beider Basel (UKBB) - Genehmigung der Jahresrechnung 2022; Partnerschaftliches Geschäft";https://grosserrat.bs.ch/?dnr=23.0547.01
Motion Luca Urgese und Konsorten betreffend digitalisierte und unbediente Einkaufsläden möglich machen;https://grosserrat.bs.ch/?dnr=23.5245.01
Schriftliche Anfrage Amina Trevisan betreffend Information, Wissensvermittlung und Sensibilisierung für pensionierte Nichtbeziehenden von Ergänzungsleistungen;https://grosserrat.bs.ch/?dnr=23.5246.01
Anzug Amina Trevisan und Konsorten betreffend Verbesserung der Voraussetzungen für den Bezug von kantonale Beihilfen;https://grosserrat.bs.ch/?dnr=23.5243.01
Anzug Christine Keller und Konsorten betreffend Ergänzungsleistungen - persönliche Benachrichtigung von potentiell Anspruchsberechtigten von Amtes wegen;https://grosserrat.bs.ch/?dnr=23.5244.01
Schriftliche Anfrage Johannes Sieber betreffend Einführen eines bedingungslosen Grundeinkommens (BGE) aus Einnahmen der OECD-Mindeststeuer;https://grosserrat.bs.ch/?dnr=23.5247.01
Schriftliche Anfrage Melanie Nussbaumer betreffend Sozialleistungen und Steuern;https://grosserrat.bs.ch/?dnr=23.5241.01
Schriftliche Anfrage Anouk Feurer betreffend Meldetool und Sensibilisierung sexuelle Belästigung;https://grosserrat.bs.ch/?dnr=23.5242.01
Schriftliche Anfrage Sandra Bothe betreffend den Stichtag für den Eintritt in den Kindergarten;https://grosserrat.bs.ch/?dnr=23.5034.02
Anzug Beat Leuthardt und Konsorten betreffend «Suuberi Luft fürs Fälbi-Quartier JETZT!» (Endlich Lebensqualität und weniger belastender Durchgangsverkehr, dafür genug Platz für ÖV, Velo und Zulieferung);https://grosserrat.bs.ch/?dnr=21.5231.02
Schriftliche Anfrage Eric Weber betreffend Ehrenämter in Basel?;https://grosserrat.bs.ch/?dnr=23.5066.02
Anzug Thomas Grossenbacher und Konsorten betreffend Deponien Maienbühl (CH) und Mönden (D);https://grosserrat.bs.ch/?dnr=20.5400.03
Rücktritt von Toya Krummenacher als Mitglied des Grossen Rates per 12. Mai 2023;https://grosserrat.bs.ch/?dnr=23.5228.01
Anzug Joël Thüring betreffend Anpassung der PCG-Richtlinien des Kantons - Verwaltungsratsstellen sind im Sinne der Gleichberechtigung und Transparenz auszuschreiben;https://grosserrat.bs.ch/?dnr=20.5281.03
Schriftliche Anfrage Johannes Sieber betreffend Entwicklung der kantonalen Filmförderung aufgrund Strukturwandel der Filmbranche;https://grosserrat.bs.ch/?dnr=23.5240.01
Anzug Lisa Mathys und Konsorten betreffend existenzsichernde Weiterbildungsbeiträge als Klimaberufe-Offensive;https://grosserrat.bs.ch/?dnr=23.5238.01
Anzug Béla Bartha und Konsorten betreffend die Förderung der Biodiversität im privaten städtischen Raum durch ein zeitgemässes Beratungs- und Förderangebot;https://grosserrat.bs.ch/?dnr=23.5236.01
Anzug Salome Bessenich und Konsorten betreffend eine Rutschbahn fürs Kleinbasel;https://grosserrat.bs.ch/?dnr=23.5235.01
Anzug Jean-Luc Perret und Konsorten betreffend Verbesserung der ÖV-Erschliessung des Bachgrabenareals;https://grosserrat.bs.ch/?dnr=23.5232.01
Motion Tonja Zürcher und Konsorten betreffend keine Preiserhöhungen beim TNW;https://grosserrat.bs.ch/?dnr=23.5231.01
Anzug Toya Krummenacher und Konsorten betreffend Sanierung Toilettenanlagen Kannenfeldpark;https://grosserrat.bs.ch/?dnr=17.5103.04
Anzug Michael Hug und Konsorten betreffend attraktivere Innenstadt in den Sommermonaten durch Sonnensegel;https://grosserrat.bs.ch/?dnr=23.5234.01
Anzug Jo Vergeat und Konsorten betreffend Erdbebenübungen Basel-Stadt;https://grosserrat.bs.ch/?dnr=23.5233.01
Motion Annina von Falkenstein und Konsorten betreffend mit U-Abo bis zu den FHNW-Standorten Brugg und Olten;https://grosserrat.bs.ch/?dnr=23.5230.01
Anzug Toya Krummenacher und Konsorten betreffend Begrünung der Innenstadt;https://grosserrat.bs.ch/?dnr=15.5017.05
Schriftliche Anfrage Johannes Sieber betreffend Schaffung eines Musikschulgesetzes;https://grosserrat.bs.ch/?dnr=23.5239.01
Anzug Jürg Stöcklin und Konsorten betreffend der Reduktion von klimaschädlichem Zement und Beton im Kanton Basel-Stadt;https://grosserrat.bs.ch/?dnr=21.5102.02
Schriftliche Anfrage Eric Weber betreffend immer mehr bezahlte Interviews von Basels Stadtentwickler Lukas Ott in vielen Medien;https://grosserrat.bs.ch/?dnr=23.5067.02
Schriftliche Anfrage Erich Bucher betreffend kantonalen Vollzug der einschlägigen Ausländer- und Asylgesetzgebung;https://grosserrat.bs.ch/?dnr=23.5046.02
Schriftliche Anfrage Lorenz Amiet betreffend wettbewerbsrechtskonformen Lohngleichheitsanalysen;https://grosserrat.bs.ch/?dnr=22.5590.02
Anzug Nicole Amacher und Konsorten betreffend Einführung einer Elternzeit in Kanton Basel-Stadt Variante: «Freiwilligen Fondslösungen mit Staatsbeiträgen»;https://grosserrat.bs.ch/?dnr=23.5237.01
Anzug Joël Thüring und Konsorten betreffend Verzicht auf Stellungnahmen bei Vernehmlassungen NICHT als Zustimmung werten;https://grosserrat.bs.ch/?dnr=21.5229.02
Motion Franziska Roth und Konsorten betreffend genügend Unterrichtszeit für alle;https://grosserrat.bs.ch/?dnr=23.5229.01
"Petition P458 ""Begegnungszone im Kleinbasel geniessen""";https://grosserrat.bs.ch/?dnr=22.5592.02
Bericht des Ratsbüros betreffend Totalrevision des Reglements über Organisation und Aufgaben des Parlamentsdienstes;https://grosserrat.bs.ch/?dnr=23.5224.01
"Petition P464 ""Für eine sichere Veloroute auf dem Luzernerring""";https://grosserrat.bs.ch/?dnr=23.5225.01
Schriftliche Anfrage Jenny Schweizer betreffend Gesundheitsförderung in den Tagesstrukturen/Tagesbetreuungen;https://grosserrat.bs.ch/?dnr=23.5227.01
Anzug Raphael Fuhrer und Konsorten betreffend praktische und sichere digitale Infrastruktur für Kommissionen und Fraktionen;https://grosserrat.bs.ch/?dnr=21.5297.02
Anzug Bruno Lötscher-Steiger und Konsorten betreffend Bildungsoffensive für Informatikfachleute auf Hochschulebene mittels Schaffung einer Fakultät für Informatik an der Universität Basel und an der FHNW sowie Ermöglichung der IT-Ausbildung an der FHNW statt in Brugg auch in der Region Basel;https://grosserrat.bs.ch/?dnr=23.5222.01
Anzug Thomas Widmer-Huber und Konsorten betreffend Sensibilisierung der friedlich Demonstrierenden und Abstand von Vermummten und Personen mit Schutzausrüstungen;https://grosserrat.bs.ch/?dnr=23.5214.01
Anzug Sandra Bothe und Konsorten betreffend die Überarbeitung der Bildungsstrategie beim Fremdsprachenerwerb an der Volksschule und Stärkung der Grundlagefächer;https://grosserrat.bs.ch/?dnr=23.5213.01
Motion Jean-Luc Perret und Konsorten für den unterirdischen Schutz von Grünanlagenzonen;https://grosserrat.bs.ch/?dnr=23.5217.01
Anzug Franziska Roth und Konsorten betreffend proaktive Förderung der Nachholbildung;https://grosserrat.bs.ch/?dnr=23.5215.01
Anzug Nicola Goepfert und Konsorten betreffend Aussetzung von Rückführungen nach Kroatien;https://grosserrat.bs.ch/?dnr=23.5212.01
Motion David Jenny und Konsorten betreffend Frühlingsputz in der Systematischen Gesetzessammlung: Aufhebung oder Totalrevision des Gesetzes betreffend den Austritt in Behörden, die Beschränkung der Stimmgebung bei Wahlen und die Ausschliessung der Wählbarkeit von Verwandten zu Mitgliedern von Behörden (SG 138.100);https://grosserrat.bs.ch/?dnr=23.5216.01
Ratschlag betreffend Bewilligung von Staatsbeiträgen an das Theater Basel für den Zeitraum vom 1. August 2023 bis 31. Juli 2027;https://grosserrat.bs.ch/?dnr=22.0686.01
Ratschlag betreffend Ausgabenbewilligung für die Beteiligung des Kantons Basel-Stadt an der Vorstudie für eine Tieferlegung der S-Bahn in Riehen;https://grosserrat.bs.ch/?dnr=22.1550.02
Anzug Jérôme Thiriet und Konsorten betreffend Veloverbesserungsmassnahmen zur besseren Erschliessung des Güterbahnhofs Wolf;https://grosserrat.bs.ch/?dnr=21.5098.02
Anzug Edibe Gölgeli betreffend Doppelspurausbau der S6 in Riehen;https://grosserrat.bs.ch/?dnr=21.5776.03 22.1550.02
Schriftliche Anfrage René Brigger betreffend jahrelang leerstehende Häuser und Wohnraumvernichtung;https://grosserrat.bs.ch/?dnr=23.5017.02
Motion Daniel Seiler und Konsorten betreffend Massnahmen zur Beschleunigung von kantonalen Bauprojekten;https://grosserrat.bs.ch/?dnr=23.5211.01
"Kantonale Volksinitiative ""1% gegen globale Armut""";https://grosserrat.bs.ch/?dnr=21.1247.03
Anzug Daniel Hettich und Konsorten betreffend Ausbau S6 durch Riehen. Auswirkung auf Riehen-Dorf;https://grosserrat.bs.ch/?dnr=20.5254.03 22.1550.02
Anzug Olivier Battaglia und Konsorten betreffend Förderung der freiwilligen C02-Reduktion;https://grosserrat.bs.ch/?dnr=20.5351.03
Anzug David Wüest-Rudin und Konsorten betreffend Masterplan Elektromobilität;https://grosserrat.bs.ch/?dnr=16.5274.05
Schriftliche Anfrage Sandra Bothe betreffend langfristigen und koordinierten Massnahmen bezüglich des Lehrpersonenmangels;https://grosserrat.bs.ch/?dnr=23.5209.01
"Anzug Raoul I. Furlano und Konsorten betreffend Anerkennung eines Status ""Careleaver"" durch Amtsstellen des Kantons";https://grosserrat.bs.ch/?dnr=20.5393.03
Schriftliche Anfrage David Jenny betreffend möglichst rasche Umsetzung der neuen bundesrechtlichen Möglichkeit, Zivilprozesse auf Englisch zu führen;https://grosserrat.bs.ch/?dnr=23.5208.01
Anzug Oliver Bolliger und Konsorten betreffend eine zukünftige Sicherung der Medikamentenversorgung in der Region;https://grosserrat.bs.ch/?dnr=23.5210.01
Interpellation Nr. 55 Harald Friedl betreffend Sanierungsarbeiten im Rosental und Benzidin;https://grosserrat.bs.ch/?dnr=23.5204.01
"Interpellation Nr. 58 Lorenz Amiet betreffend ""Failed State"" in der Dreirosenanlage?";https://grosserrat.bs.ch/?dnr=23.5207.01
Interpellation Nr. 57 Niggi Daniel Rechsteiner betreffend Information und Verkehrssicherheit im Umfeld von Baustellen;https://grosserrat.bs.ch/?dnr=23.5206.01
Interpellation Nr. 54 Tonja Zürcher betreffend Rosental Mitte: Wer bezahlt die Kosten für die Altlastsanierungen?;https://grosserrat.bs.ch/?dnr=23.5203.01
Interpellation Nr. 56 Oliver Bolliger betreffend einer Beteiligung des Kantons Basel-Stadt an der Überführung der Sandoz in eine gemeinnützige Trägerschaft;https://grosserrat.bs.ch/?dnr=23.5205.01
Interpellation Nr. 53 Joël Thüring betreffend verschlechterte Bettel-Situation - wird Basel wieder zum Bettel-Eldorado?;https://grosserrat.bs.ch/?dnr=23.5202.01
Interpellation Nr. 52 Edibe Gölgeli betreffend Menschenrechtsverletzungen im Untersuchungsgefängnis Waaghof;https://grosserrat.bs.ch/?dnr=23.5201.01
Anzug Melanie Eberhard und Konsorten betreffend Gleichstellung und zum Schutz der persönlichen Integrität im Sport;https://grosserrat.bs.ch/?dnr=23.5196.01
Interpellation Nr. 49 Melanie Eberhard betreffend geplanter Streichung des Doc.CH-Programms;https://grosserrat.bs.ch/?dnr=23.5198.01
Interpellation Nr. 50 Michela Seggiani betreffend CS und die Auswirkungen auf die BKB;https://grosserrat.bs.ch/?dnr=23.5199.01
Interpellation Nr. 51 Anouk Feurer betreffend Ballettschule Theater Basel;https://grosserrat.bs.ch/?dnr=23.5200.01
Schriftliche Anfrage Johannes Sieber betreffend geschlechtsspezifische Prävention gegen physische Gewalt;https://grosserrat.bs.ch/?dnr=23.5197.01
"Petition P379 ""Der Zonenplan geht uns alle an. Wir wollen bei der Zonenplanrevision mitreden!""";https://grosserrat.bs.ch/?dnr=18.5130.05 21.0507.02
Interpellation Nr. 48 Lisa Mathys betreffend Beschaffung von Polizeifahrzeugen;https://grosserrat.bs.ch/?dnr=23.5195.01
"Motion Lisa Mathys und Konsorten betreffend Konkretisierung der ""Mitwirkung durch die Quartierbevölkerung"" auf Gesetzesebene";https://grosserrat.bs.ch/?dnr=18.5314.06 21.0507.02
Anzug Beatrice Isler und Konsorten betreffend Mitwirkungsverfahren;https://grosserrat.bs.ch/?dnr=17.5405.04 21.0507.02
Ratschlag zu einem Gesetz über die Partizipation der Quartierbevölkerung (Partizipationsgesetz/ ParG);https://grosserrat.bs.ch/?dnr=21.0507.02
Ratschlag betreffend Änderung des Bebauungsplanes Nr. 172 Gebiet Erlenmatt (ehemaliges DB-Güterbahnhofareal), Geviert Schwarzwaldallee/Erlenstrasse/Riehenring/Wiese;https://grosserrat.bs.ch/?dnr=23.0033.02
Rücktritt von Karin Sartorius als Mitglied des Grossen Rates per 18. April 2023;https://grosserrat.bs.ch/?dnr=23.5113.02
Schriftliche Anfrage Eric Weber betreffend Basler Fasnacht und Corona;https://grosserrat.bs.ch/?dnr=22.5577.02
Schriftliche Anfrage Beda Baumgartner betreffend Stand der Strategie für eine nachhaltige Ernährung;https://grosserrat.bs.ch/?dnr=22.5587.02
Rücktritt von David Trachsel als Mitglied des Grossen Rates per 28. April 2023;https://grosserrat.bs.ch/?dnr=23.5116.02
"Schriftliche Anfrage David Jenny betreffend ""Verkomplizierung der Freiwilligenarbeit an der Museumsnacht Basel - wird an der Museumsnacht 2024 auch ein Besuch im Basler Bürokratiemuseum möglich sein?""";https://grosserrat.bs.ch/?dnr=23.5020.02
Interpellation Nr. 20 Eric Weber betreffend Demo vom 11. Februar 2023;https://grosserrat.bs.ch/?dnr=23.5084.02
Schriftliche Anfrage Beat K. Schaller betreffend Sicherstellung der Fernwärmeversorgung bei Stromausfall und anderen Störungen;https://grosserrat.bs.ch/?dnr=23.5019.02
Interpellation Nr. 25 Tobias Christ betreffend Digitalisierung im Gesundheitswesen - Plattformbasierte Applikationen für die Gesundheitsregion Basel anstatt teure Softwarebeschaffung für einzelne Spitäler;https://grosserrat.bs.ch/?dnr=23.5104.02
Interpellation Nr. 22 Stefan Suter betreffend Gesundheitsgefährdung im Strassenbau (Bitumen);https://grosserrat.bs.ch/?dnr=23.5096.02
Motion Pascal Pfister und Konsorten betreffend «Demokratie braucht Stellen, wo Plakate wahrgenommen werden»;https://grosserrat.bs.ch/?dnr=22.5516.02
Schriftliche Anfrage Daniel Albietz betreffend Velospot oder Veloflop?;https://grosserrat.bs.ch/?dnr=23.5052.02
Anzug Christian C. Moesch und Konsorten betreffend Förderung des Ausbaus von 5G;https://grosserrat.bs.ch/?dnr=21.5010.02
Motion Pascal Pfister und Konsorten betreffend Reduktion der Arbeitszeit auf 38-Stunden-Woche für die Angestellten des Kantons Basel-Stadt;https://grosserrat.bs.ch/?dnr=22.5531.02
